,Annual Aggregate Family Income,zip code tabulation area
19300,8886000,56761
19301,50437800,56762
19302,109728300,56763
19303,33251800,57001
19304,17022500,57002
19305,53129200,57003
19306,76623300,57004
19307,253291900,57005
19308,401764700,57006
19309,12977200,57010
19310,24141100,57012
19311,95903400,57013
19312,29970200,57014
19313,17386400,57015
19314,15099500,57016
19315,38619000,57017
19316,34499800,57018
19317,41935500,57020
19318,10300800,57021
19319,104961000,57022
19320,9239500,57024
19321,65241100,57025
19322,26657500,57026
19323,1891300,57027
19324,56780600,57028
19325,39806100,57029
19326,89494900,57030
19327,13976400,57031
19328,183953600,57032
19329,115221700,57033
19330,14435900,57034
19331,30984300,57035
19332,15030900,57036
19333,19881700,57037
19334,50442000,57038
19335,85679800,57039
19336,7592200,57040
19337,,57041
19338,161391300,57042
19339,32224000,57043
19340,21632200,57045
19341,12691600,57046
19342,6017800,57047
19343,24394900,57048
19344,190099800,57049
19345,5788100,57050
19346,4763900,57051
19347,4352700,57052
19348,39373300,57053
19349,15729700,57054
19350,28971200,57055
19351,5335100,57057
19352,49890200,57058
19353,27393800,57059
19354,1475300,57061
19355,20727600,57062
19356,17469900,57063
19357,139629000,57064
19358,7874200,57065
19359,31106300,57066
19360,6185100,57067
19361,38239900,57068
19362,142041600,57069
19363,26048400,57070
19364,59100100,57071
19365,17771500,57072
19366,18373900,57073
19367,22472600,57075
19368,15169200,57076
19369,24882700,57077
19370,391273000,57078
19371,744709800,57103
19372,273277100,57104
19373,475238500,57105
19374,820511900,57106
19375,143191600,57107
19376,660122800,57108
19377,330596400,57110
19378,,57117
19379,,57197
19380,478593000,57201
19381,36543700,57212
19382,8559200,57213
19383,1267500,57214
19384,22074700,57216
19385,5223300,57217
19386,8487800,57218
19387,12272200,57219
19388,14658400,57220
19389,17405800,57221
19390,25950300,57223
19391,2485300,57224
19392,48313800,57225
19393,42631300,57226
19394,9154600,57227
19395,42894200,57231
19396,5699900,57232
19397,2319500,57233
19398,23190200,57234
19399,20802800,57235
19400,1053800,57236
19401,15921900,57237
19402,7807100,57238
19403,7156200,57239
19404,15545500,57241
19405,8735000,57242
19406,14842800,57243
19407,3257800,57245
19408,5689000,57246
19409,8725100,57247
19410,32197500,57248
19411,18849500,57249
19412,2677500,57251
19413,88313600,57252
19414,9302900,57255
19415,2425500,57256
19416,11919000,57257
19417,4652900,57258
19418,10682200,57259
19419,23378800,57260
19420,4181000,57261
19421,80814400,57262
19422,6307700,57263
19423,5057500,57264
19424,3629300,57265
19425,10504000,57266
19426,7607800,57268
19427,11424800,57269
19428,14695000,57270
19429,5163400,57271
19430,2543700,57272
19431,14765000,57273
19432,48047100,57274
19433,19179100,57276
19434,11595200,57278
19435,22703800,57279
19436,324249100,57301
19437,25473700,57311
19438,8596700,57312
19439,24045800,57313
19440,18831800,57314
19441,21367700,57315
19442,10812400,57317
19443,19502000,57319
19444,5858900,57321
19445,6952000,57322
19446,4076100,57323
19447,7697100,57324
19448,60405200,57325
19449,27730200,57328
19450,6061900,57329
19451,14156200,57330
19452,11486100,57331
19453,16482300,57332
19454,15649100,57334
19455,4241700,57335
19456,1571000,57337
19457,11852200,57339
19458,3444300,57340
19459,1708400,57341
19460,11559400,57342
19461,3260000,57344
19462,23991600,57345
19463,,57346
19464,13870800,57348
19465,32723000,57349
19466,258579300,57350
19467,20250100,57353
19468,18408200,57355
19469,18375500,57356
19470,602300,57358
19471,14318900,57359
19472,523600,57361
19473,37763000,57362
19474,22689300,57363
19475,723900,57364
19476,11305200,57365
19477,66738500,57366
19478,3568800,57367
19479,23451000,57368
19480,44981900,57369
19481,14957200,57370
19482,2399800,57371
19483,12310700,57373
19484,3328600,57374
19485,14261800,57375
19486,16054400,57376
19487,1249400,57379
19488,41179700,57380
19489,11070800,57381
19490,33810100,57382
19491,12604700,57383
19492,22210900,57384
19493,22901700,57385
19494,4676300,57386
19495,586415000,57401
19496,1761900,57420
19497,,57421
19498,4863200,57422
19499,8264900,57424
19500,1280500,57426
19501,12039200,57427
19502,15590300,57428
19503,1981300,57429
19504,44279800,57430
19505,13187000,57432
19506,10095700,57433
19507,12525300,57434
19508,4664100,57435
19509,12218600,57436
19510,22619900,57437
19511,27283100,57438
19512,,57439
19513,7573100,57440
19514,14205900,57441
19515,33928500,57442
19516,53579900,57445
19517,5072600,57446
19518,8722100,57448
19519,3492300,57449
19520,14201300,57450
19521,45620700,57451
19522,4271800,57452
19523,10873700,57454
19524,845500,57455
19525,13829700,57456
19526,1033800,57457
19527,8810900,57460
19528,14190300,57461
19529,10263100,57465
19530,2322400,57466
19531,6315400,57467
19532,7130100,57468
19533,52809300,57469
19534,1590900,57470
19535,14856100,57471
19536,19442400,57472
19537,2867700,57473
19538,2578000,57474
19539,1394400,57475
19540,18626100,57476
19541,3202900,57477
19542,17405100,57479
19543,7061800,57481
19544,387491500,57501
19545,3719300,57520
19546,4539600,57521
19547,9070500,57522
19548,23870700,57523
19549,15508500,57528
19550,11423600,57529
19551,6290100,57531
19552,61851000,57532
19553,27327000,57533
19554,2322600,57534
19555,9008200,57536
19556,2706500,57537
19557,3959900,57538
19558,2590900,57540
19559,509800,57541
19560,18191500,57543
19561,10094300,57544
19562,8672600,57547
19563,15792500,57548
19564,35519000,57551
19565,12735600,57552
19566,5428800,57553
19567,35333000,57555
19568,9073100,57559
19569,2933700,57560
19570,2431500,57562
19571,1376600,57563
19572,22279200,57564
19573,9730800,57566
19574,22494700,57567
19575,12831200,57568
19576,8743000,57569
19577,15476100,57570
19578,,57571
19579,12167000,57572
19580,1475600,57574
19581,2252400,57576
19582,9775100,57577
19583,16036100,57579
19584,78566200,57580
19585,1025800,57584
19586,4883800,57585
19587,73420100,57601
19588,10853800,57620
19589,1585400,57621
19590,559800,57622
19591,15113700,57623
19592,37227900,57625
19593,14269000,57626
19594,727400,57630
19595,5832000,57631
19596,12469600,57632
19597,9108800,57633
19598,7160800,57634
19599,,57636
19600,35288100,57638
19601,1928500,57639
19602,3583000,57640
19603,5208400,57641
19604,19280200,57642
19605,4028200,57644
19606,3939100,57645
19607,4325200,57646
19608,4533000,57648
19609,8182600,57649
19610,1396400,57650
19611,2269900,57651
19612,5209300,57652
19613,14146400,57656
19614,6608300,57657
19615,1924700,57658
19616,1010800,57660
19617,1171700,57661
19618,626626300,57701
19619,1004215500,57702
19620,273587900,57703
19621,28033700,57706
19622,5815100,57714
19623,8718100,57716
19624,125523800,57717
19625,153250400,57718
19626,116630400,57719
19627,10925500,57720
19628,15021000,57722
19629,4661200,57724
19630,1815700,57725
19631,112532900,57730
19632,48033700,57732
19633,27070800,57735
19634,1580200,57738
19635,,57741
19636,42555600,57744
19637,40211500,57745
19638,89467600,57747
19639,2367600,57748
19640,4574100,57750
19641,16832700,57751
19642,11682100,57752
19643,54894600,57754
19644,2096700,57755
19645,4786000,57756
19646,2963200,57758
19647,12513500,57759
19648,22520100,57760
19649,23761900,57761
19650,9230900,57762
19651,6853400,57763
19652,12658000,57764
19653,4942100,57766
19654,2725900,57767
19655,86295000,57769
19656,38120700,57770
19657,11307300,57772
19658,11951100,57773
19659,7567500,57775
19660,,57776
19661,4802200,57779
19662,3030300,57780
19663,797500,57782
19664,327909000,57783
19665,164434400,57785
19666,5957000,57787
19667,8569600,57788
19668,21590400,57790
19669,5174100,57791
19670,,57792
19671,76134600,57793
19672,3760600,57794
19673,,57799
19674,2474400,58001
19675,,58002
19676,6978600,58004
19677,20650500,58005
19678,11161500,58006
19679,2157600,58007
19680,8833400,58008
19681,,58009
19682,12970900,58011
19683,62661800,58012
19684,4196900,58013
19685,9425200,58015
19686,4021800,58016
19687,5026500,58017
19688,9290700,58018
19689,8742700,58021
19690,18108900,58027
19691,4127500,58029
19692,12706100,58030
19693,8279800,58031
19694,18321000,58032
19695,9483100,58033
19696,1626500,58035
19697,7372800,58036
19698,8811500,58038
19699,18236100,58040
19700,34822100,58041
19701,46118200,58042
19702,8419000,58043
19703,54598000,58045
19704,14405400,58046
19705,140536900,58047
19706,15454300,58048
19707,6066300,58049
19708,59015800,58051
19709,17149900,58052
19710,22718700,58053
19711,60965900,58054
19712,6253700,58056
19713,4570100,58057
19714,2658800,58058
19715,29289400,58059
19716,32165600,58060
19717,10001200,58061
19718,4224900,58062
19719,6357400,58063
19720,12052600,58064
19721,1086700,58065
19722,5728400,58067
19723,6010800,58068
19724,3523800,58069
19725,9332400,58071
19726,179319300,58072
19727,179850900,58075
19728,,58076
19729,19166500,58077
19730,666291600,58078
19731,17964200,58079
19732,19441900,58081
19733,589079700,58102
19734,788039100,58103
19735,818621600,58104
19736,,58105
19737,856485100,58201
19738,,58202
19739,209394600,58203
19740,30344600,58204
19741,,58205
19742,7523700,58210
19743,12291200,58212
19744,8563100,58214
19745,1133600,58216
19746,13957100,58218
19747,,58219
19748,49666700,58220
19749,6253300,58222
19750,7336200,58223
19751,,58224
19752,22350100,58225
19753,13178400,58227
19754,17020800,58228
19755,5005600,58229
19756,12467100,58230
19757,10151200,58231
19758,6665400,58233
19759,8499100,58235
19760,96087900,58237
19761,8997600,58238
19762,,58239
19763,23408400,58240
19764,3824200,58241
19765,13811900,58243
19766,3868400,58244
19767,63694600,58249
19768,5177500,58250
19769,46840300,58251
19770,7477000,58254
19771,22097200,58256
19772,34106500,58257
19773,5460700,58258
19774,9276900,58259
19775,5823300,58260
19776,26839900,58261
19777,1353100,58262
19778,11614500,58265
19779,5571200,58266
19780,27871900,58267
19781,3112300,58269
19782,43576300,58270
19783,17354000,58271
19784,13630400,58272
19785,2901000,58273
19786,25583300,58274
19787,17606600,58275
19788,10466200,58276
19789,5628900,58277
19790,62295200,58278
19791,2052400,58281
19792,25665200,58282
19793,171561600,58301
19794,1335000,58311
19795,73754400,58316
19796,7182200,58317
19797,91473300,58318
19798,5678200,58321
19799,1194200,58323
19800,29184600,58324
19801,2018000,58325
19802,18716200,58327
19803,33805700,58329
19804,8171000,58330
19805,4210800,58331
19806,8001100,58332
19807,9095500,58335
19808,4636800,58338
19809,918400,58339
19810,50504200,58341
19811,723000,58343
19812,20334000,58344
19813,4359100,58345
19814,15089200,58346
19815,14943800,58348
19816,7741900,58351
19817,15169200,58352
19818,1848500,58353
19819,2884300,58355
19820,33674600,58356
19821,3927400,58357
19822,7207300,58361
19823,,58362
19824,4254800,58363
19825,5648900,58365
19826,22117100,58366
19827,27018600,58367
19828,69107500,58368
19829,19175200,58369
19830,13812500,58370
19831,2599600,58372
19832,12338500,58374
19833,11059300,58377
19834,2939100,58379
19835,8131400,58380
19836,7373200,58381
19837,4157700,58382
19838,12101900,58384
19839,5092700,58385
19840,4596500,58386
19841,338050500,58401
19842,,58402
19843,,58405
19844,23807100,58413
19845,3772300,58415
19846,10640100,58416
19847,11533400,58418
19848,10273600,58420
19849,84911700,58421
19850,8888700,58422
19851,2833600,58423
19852,4076800,58424
19853,31154500,58425
19854,6810000,58426
19855,8307300,58428
19856,7852800,58429
19857,2577800,58430
19858,2100700,58431
19859,25069300,58433
19860,31994100,58436
19861,16842200,58438
19862,4503900,58439
19863,5204900,58440
19864,5981700,58441
19865,7390900,58442
19866,5428200,58443
19867,5043200,58444
19868,2071600,58445
19869,6254000,58448
19870,4700000,58451
19871,,58452
19872,8023500,58454
19873,12629100,58455
19874,13817300,58456
19875,31028300,58458
19876,4903000,58460
19877,14446900,58461
19878,13431600,58463
19879,4844000,58464
19880,15998500,58466
19881,15195100,58467
19882,9281900,58472
19883,52484300,58474
19884,5408100,58475
19885,9540800,58476
19886,3383500,58477
19887,3886300,58478
19888,6358000,58479
19889,5116400,58480
19890,7797700,58481
19891,22533500,58482
19892,4844500,58483
19893,1362700,58484
19894,3077900,58486
19895,9550300,58487
19896,6889700,58488
19897,8931500,58490
19898,17892800,58492
19899,6546000,58494
19900,24885400,58495
19901,5614800,58496
19902,9962600,58497
19903,602771600,58501
19904,880061900,58503
19905,584968200,58504
19906,,58505
19907,5667100,58520
19908,19532800,58521
19909,101320200,58523
19910,537600,58524
19911,6487100,58528
19912,14358700,58529
19913,30732400,58530
19914,12128500,58531
19915,5326500,58532
19916,19338400,58533
19917,13774200,58535
19918,26470300,58538
19919,46363400,58540
19920,7748600,58541
19921,5304800,58542
19922,14139400,58544
19923,84217200,58545
19924,2493700,58549
19925,32117200,58552
19926,543550000,58554
19927,27884500,58558
19928,4392600,58559
19929,5141300,58560
19930,28009900,58561
19931,10003600,58562
19932,50120000,58563
19933,2270500,58564
19934,4780000,58565
19935,3449700,58566
19936,5772500,58568
19937,1127100,58569
19938,11216500,58570
19939,13958600,58571
19940,8412200,58572
19941,23259000,58573
19942,23397100,58575
19943,23714200,58576
19944,49118000,58577
19945,25738600,58579
19946,7737000,58580
19947,4089900,58581
19948,514305900,58601
19949,5176700,58620
19950,21480100,58621
19951,40572300,58622
19952,55250000,58623
19953,3812200,58625
19954,8088100,58626
19955,5211000,58627
19956,12660000,58630
19957,20657200,58631
19958,3505800,58632
19959,3317000,58634
19960,16911500,58636
19961,21479500,58638
19962,46553500,58639
19963,37558400,58640
19964,2991300,58641
19965,11965700,58642
19966,4201900,58643
19967,4539100,58645
19968,28564100,58646
19969,24758300,58647
19970,7644600,58649
19971,12809200,58650
19972,16041700,58651
19973,19298600,58652
19974,15185200,58653
19975,5223000,58654
19976,9466300,58655
19977,8391700,58656
19978,616629500,58701
19979,,58702
19980,385485500,58703
19981,75742500,58704
19982,,58705
19983,,58707
19984,12267800,58710
19985,4070500,58711
19986,3685800,58712
19987,390600,58713
19988,2248400,58716
19989,26966800,58718
19990,11408000,58721
19991,34730500,58722
19992,4855400,58723
19993,6486900,58725
19994,7267600,58727
19995,34253400,58730
19996,4676200,58731
19997,10709600,58733
19998,10364600,58734
19999,12982000,58735
20000,10378100,58736
20001,2228200,58737
20002,21101800,58740
20003,16307100,58741
20004,2752700,58744
20005,30702700,58746
20006,3273000,58748
20007,17910400,58750
20008,8500300,58752
20009,4803200,58755
20010,5259900,58756
20011,9313700,58757
20012,7112400,58758
20013,22708100,58759
20014,3046300,58760
20015,28095300,58761
20016,5338800,58762
20017,62004600,58763
20018,8646700,58765
20019,5884400,58768
20020,9940600,58769
20021,35897400,58770
20022,13832400,58771
20023,2167200,58772
20024,21957900,58773
20025,9007200,58775
20026,7682100,58776
20027,3959600,58778
20028,12933500,58779
20029,22112500,58781
20030,10956200,58782
20031,12605700,58783
20032,79465300,58784
20033,23012500,58785
20034,4260600,58787
20035,21703300,58788
20036,7357800,58789
20037,34844400,58790
20038,6493500,58792
20039,13837400,58793
20040,1829400,58794
20041,6955300,58795
20042,541941500,58801
20043,19028100,58830
20044,15421900,58831
20045,792700,58833
20046,8776600,58835
20047,7462200,58838
20048,15281300,58843
20049,4295800,58844
20050,9580600,58845
20051,21482500,58847
20052,24055800,58849
20053,58356600,58852
20054,7310600,58853
20055,106082100,58854
20056,5549900,58856
20057,39767500,59001
20058,2570500,59002
20059,15066700,59003
20060,12462000,59006
20061,2430800,59007
20062,5627400,59008
20063,1363600,59010
20064,53472300,59011
20065,3200900,59012
